accommodates,bathrooms,bedrooms,calculated_host_listings_count,guests_included,host_listings_count,latitude,longitude,minimum_nights,number_of_reviews,d_centre,instant_bookable_f,instant_bookable_t,room_type_Home_or_apt,room_type_Privateroom,room_type_Sharedroom
2,1,1,1,1,1,52.40074158,4.901449253,2,0,2.39894038,1,0,0,1,0
2,1,1,1,1,1,52.36909421,4.871917634,3,0,2.177721651,0,1,1,0,0
2,1,1,1,1,1,52.36152068,4.926497871,2,14,2.688383056,1,0,1,0,0
2,1,1,1,1,1,52.3648908,4.920798931,2,23,2.150870369,1,0,1,0,0
2,1,1,1,1,1,52.36952251,4.923048053,2,3,1.928991291,1,0,1,0,0
2,1,1,1,1,1,52.37299355,4.847675894,3,2,3.577887721,1,0,0,1,0
2,1,1,1,1,1,52.35042866,4.855328605,2,3,4.37838455,1,0,1,0,0
4,1,1,3,2,3,52.35666824,4.898874562,1,31,2.502906966,1,0,1,0,0
2,1.5,1,1,1,1,52.37589428,4.875070659,4,13,1.692603944,1,0,1,0,0
2,1,1,1,1,1,52.38048303,4.883372894,2,23,1.098727132,0,1,0,1,0
2,1,1,1,1,1,52.38218743,4.868505433,2,1,2.124044371,1,0,1,0,0
2,1,1,1,1,1,52.36413411,4.941252806,3,7,3.293922313,1,0,1,0,0
2,1,2,1,1,1,52.3651185,4.934377887,5,0,2.840131496,1,0,1,0,0
4,1,3,1,5,2,52.36401571,4.887578938,3,41,1.86806062,1,0,1,0,0
2,1,1,1,1,3,52.36217304,4.891421904,3,0,1.96743152,1,0,1,0,0
4,2,3,2,1,2,52.37388488,4.878759067,3,0,1.521187265,1,0,1,0,0
4,1,2,1,1,1,52.34835821,5.008683567,1,0,8.167037727,1,0,1,0,0
2,1,1,2,1,2,52.41837418,4.892148598,1,7,4.382364933,0,1,0,1,0
2,1,1,1,1,1,52.3775416,4.943745059,1,14,3.011643927,1,0,1,0,0
4,1.5,1,1,2,1,52.36248577,4.963006891,2,21,4.695863151,0,1,1,0,0
2,1,1,1,1,1,52.35637879,4.925772576,2,11,3.101561659,1,0,1,0,0
2,1,1,1,1,1,52.3850789,4.869422651,3,11,2.138107104,1,0,1,0,0
4,1,1,1,2,1,52.36528692,4.935438838,2,4,2.890441868,1,0,1,0,0
1,1,1,1,2,1,52.37787341,4.849754815,1,37,3.37297531,1,0,0,1,0
2,1,1,1,1,1,52.3574268,4.918478724,2,6,2.742011396,1,0,1,0,0
4,1,2,1,2,1,52.3512686,4.848357431,3,4,4.651575164,1,0,1,0,0
4,1,0,3,2,3,52.37373001,4.968478526,2,46,4.723207237,1,0,1,0,0
2,1,1,1,1,1,52.36515096,4.93608368,1,4,2.935516098,1,0,1,0,0
3,1,2,1,1,1,52.36916961,4.873174309,2,17,2.100651503,1,0,1,0,0
2,1,1,1,1,1,52.38149875,4.868359354,2,27,2.123243158,1,0,1,0,0
6,2,5,1,4,1,52.35554592,4.906191203,3,20,2.667080928,1,0,1,0,0
2,1,1,1,1,1,52.38878967,4.877535849,2,9,1.828577559,1,0,1,0,0
4,1,2,1,2,1,52.35515463,4.846816138,2,12,4.45855262,1,0,1,0,0
4,1,1,1,1,1,52.40932147,4.925786927,5,0,3.795584728,1,0,1,0,0
4,1,2,1,4,1,52.36679384,4.861459998,2,4,2.921227889,0,1,1,0,0
2,1,1,1,1,1,52.36831351,4.864374783,1,0,2.667757838,1,0,1,0,0
2,1,0,1,2,1,52.35013383,4.904478188,2,2,3.246872876,1,0,1,0,0
4,1,2,1,1,1,52.36181928,4.88713939,1,1,2.102666671,0,1,1,0,0
4,1,1,1,2,1,52.36643588,4.911448386,2,9,1.634981115,1,0,1,0,0
2,1,1,1,1,1,52.37195079,4.937485139,1,0,2.703995714,1,0,0,1,0
2,1,1,3,1,3,52.35646873,4.845282913,5,0,4.457938473,1,0,1,0,0
2,1,1,1,1,1,52.36130574,4.851292259,1,19,3.82319907,1,0,1,0,0
2,1,1,1,1,1,52.38223557,4.856572224,2,15,2.926846203,1,0,1,0,0
2,1,1,1,1,1,52.3822876,4.881901669,3,5,1.237903817,1,0,1,0,0
2,1,1,1,2,1,52.37857668,4.853088396,2,18,3.144381991,0,1,1,0,0
5,1,3,1,4,1,52.35782064,4.994122261,4,2,6.849644793,1,0,1,0,0
4,1,1,1,2,1,52.35067115,4.846904429,6,0,4.769363245,1,0,1,0,0
2,1,1,1,1,1,52.37194152,4.919982496,3,4,1.610112496,1,0,1,0,0
4,1,2,1,1,1,52.36368466,4.915559512,1,4,2.041045096,1,0,1,0,0
3,1,1,1,2,1,52.37116935,4.854230148,3,17,3.193327106,1,0,1,0,0
4,1.5,3,1,2,1,52.36467966,4.936891074,2,1,3.009801072,1,0,1,0,0
4,1,3,1,2,1,52.36935212,4.877926272,3,16,1.823013497,1,0,1,0,0
2,1,1,1,1,2,52.3809628,4.914208183,100,76,1.021578456,1,0,1,0,0
2,1,1,50,1,106,52.34208041,4.869492867,3,0,4.597024217,1,0,1,0,0
7,1,3,5,2,5,52.39091553,4.940190377,2,183,3.056252974,1,0,1,0,0
1,1,1,2,1,2,52.34586611,4.899021772,2,0,3.703113716,1,0,0,1,0
2,1,1,2,2,2,52.36678706,4.88441509,3,68,1.713818622,1,0,0,0,1
3,1,2,1,1,1,52.37035476,4.853547899,2,11,3.263901449,1,0,1,0,0
4,1,2,1,4,1,52.34706582,4.902169134,5,25,3.574525067,1,0,1,0,0
2,1,1,1,1,1,52.35728871,4.917622401,3,20,2.728786953,1,0,1,0,0
2,1,0,1,2,1,52.37626906,4.877591661,1,33,1.516625279,1,0,1,0,0
3,1,1,1,2,1,52.36520766,4.939628775,3,4,3.138736723,1,0,1,0,0
2,1,1,1,1,1,52.37295513,4.873737389,2,23,1.875648367,1,0,1,0,0
2,1,1,1,1,1,52.36704886,4.855080846,3,13,3.297478507,1,0,1,0,0
3,1,1,1,1,1,52.36069105,4.864295259,2,8,3.147772429,1,0,1,0,0
8,2,5,1,4,2,52.35338288,4.898163599,3,13,2.868997457,1,0,1,0,0
5,1,5,1,5,1,52.35167986,5.00061988,3,0,7.515985983,1,0,1,0,0
2,1,1,1,2,1,52.35635565,4.901812975,2,149,2.542500761,1,0,0,1,0
4,1,2,2,1,2,52.37792334,4.801977338,1,2,6.612303388,1,0,1,0,0
2,1,1,1,1,1,52.35582908,4.850710362,2,3,4.203206581,1,0,1,0,0
4,1.5,3,1,2,1,52.36988367,4.861937553,2,0,2.745768717,1,0,1,0,0
2,1,1,2,1,2,52.35491442,4.904631299,2,40,2.720496187,1,0,0,1,0
4,2.5,2,1,1,1,52.34385203,4.948244054,2,0,5.137393047,0,1,1,0,0
2,1.5,1,1,1,1,52.35858648,4.920041741,1,5,2.682770798,1,0,0,1,0
4,2,2,3,2,3,52.3548122,4.881094481,3,15,2.980941437,1,0,1,0,0
2,3,1,11,1,11,52.41033802,4.908039962,1,77,3.51032042,1,0,0,1,0
2,1,1,1,1,1,52.35673988,4.888714099,4,8,2.598479586,1,0,1,0,0
8,2,4,1,4,1,52.41320534,4.908728654,8,1,3.832284804,1,0,1,0,0
2,1,1,1,2,1,52.34844836,4.904838562,6,4,3.435709007,1,0,0,1,0
4,1,2,1,1,1,52.354152,4.891664407,2,23,2.831709196,1,0,1,0,0
2,1.5,1,1,2,1,52.35569862,4.909101457,3,17,2.69157759,1,0,1,0,0
2,1,1,1,1,1,52.37681264,4.87549292,3,8,1.645201313,1,0,1,0,0
2,1,1,1,1,1,52.353363,4.891184932,1,6,2.923952295,0,1,0,1,0
4,1,3,1,3,1,52.34163013,4.903069072,3,41,4.18102995,1,0,1,0,0
2,1,0,1,1,1,52.37690077,4.846068845,2,1,3.628804803,1,0,1,0,0
4,1,1,1,2,1,52.35871499,4.860814871,3,16,3.470072554,1,0,1,0,0
2,1,0,1,1,1,52.35280847,4.854758154,2,52,4.216927063,1,0,0,1,0
3,1,1,1,2,1,52.37660379,4.894527294,2,11,0.439530041,0,1,1,0,0
2,1,1,1,1,1,52.37797667,4.852986593,2,20,3.153451907,1,0,1,0,0
3,1,1,2,1,2,52.3515113,4.915805711,2,21,3.270234763,1,0,0,1,0
2,1,1,2,1,2,52.36847768,4.865663041,1,2,2.581678865,1,0,0,1,0
4,1,2,1,4,1,52.3668037,4.895110589,3,7,1.407184204,0,1,1,0,0
4,1,3,1,3,1,52.34647124,4.8918396,1,5,3.672078835,1,0,1,0,0
2,1,0,2,1,3,52.4093926,4.961788398,7,11,5.39868021,1,0,0,1,0
2,1,1,1,1,1,52.37190373,4.862768715,3,64,2.615612749,1,0,1,0,0
1,1,1,1,1,1,52.39533395,4.91670104,1,32,2.142602762,0,1,0,1,0
2,1,0,24,1,36,52.38369099,4.890083619,2,0,0.807646572,1,0,1,0,0
4,1,2,1,1,1,52.39188914,4.932159899,2,1,2.630477581,1,0,1,0,0
2,1,1,1,1,1,52.36517877,4.933469347,2,15,2.785129014,1,0,1,0,0
4,1,2,1,2,1,52.36237221,4.891158126,4,21,1.951240771,1,0,1,0,0
3,1,2,1,1,1,52.34959433,4.888122976,2,11,3.377042453,1,0,1,0,0
2,1,1,1,2,1,52.38859201,4.886859527,2,30,1.348671163,1,0,1,0,0
4,1,1,1,2,1,52.36402459,4.883393899,1,84,2.005886891,1,0,1,0,0
2,1,1,2,1,2,52.35981461,4.806226401,1,1,6.680315921,1,0,1,0,0
4,1.5,2,1,2,1,52.37497739,4.872766939,2,3,1.868393725,0,1,1,0,0
2,1.5,1,2,2,2,52.35436785,4.997496572,2,155,7.203115885,1,0,0,1,0
2,1,1,2,1,2,52.38368743,4.886785628,2,37,0.99278368,1,0,1,0,0
2,1,1,1,1,1,52.35971935,4.850265754,3,0,3.976027372,1,0,1,0,0
2,1.5,1,1,2,1,52.37531774,4.874041375,3,1,1.775277932,1,0,1,0,0
6,1,3,1,4,3,52.36070492,4.864251723,7,56,3.149004257,1,0,1,0,0
2,1,1,4,2,4,52.3475076,4.877047054,2,32,3.834295038,1,0,0,1,0
2,1.5,2,1,1,1,52.35511005,4.92683911,1,0,3.258578692,1,0,1,0,0
2,1,1,1,2,1,52.36028839,4.861203634,2,26,3.337454901,1,0,1,0,0
4,1,4,1,1,1,52.35448059,4.88958308,2,15,2.825865826,1,0,1,0,0
3,1,0,1,1,1,52.38721949,4.881993483,2,6,1.481644478,0,1,0,1,0
3,1,1,1,1,1,52.37211697,4.922798915,3,4,1.769380828,0,1,1,0,0
4,2,2,1,2,1,52.3621848,4.902291279,2,42,1.899532225,1,0,0,1,0
4,1,2,1,2,1,52.38590329,4.930626894,2,2,2.243688281,0,1,1,0,0
6,1,4,1,1,1,52.407765,4.902479195,4,1,3.182231523,1,0,1,0,0
2,1,0,2,2,2,52.38787232,4.887932571,3,0,1.240711,1,0,1,0,0
4,1.5,2,8,1,10,52.37405165,4.905940374,7,3,0.721741637,1,0,1,0,0
2,1,0,1,1,1,52.36319567,4.93531466,2,4,3.01427873,1,0,1,0,0
6,2,3,1,2,1,52.36432488,4.906145283,3,4,1.713440982,1,0,1,0,0
3,1,2,1,2,1,52.37123934,4.867623407,21,6,2.331672931,1,0,1,0,0
2,1,1,1,2,1,52.37626346,4.85892535,4,24,2.766933673,1,0,1,0,0
2,1,1,1,1,1,52.37457183,4.872593042,2,7,1.89154903,1,0,1,0,0
4,1,1,91,1,103,52.35753697,4.875022617,2,12,2.920962923,0,1,1,0,0
6,1,3,1,1,1,52.31907065,4.945841677,1,127,7.386211437,0,1,1,0,0
4,1.5,2,1,1,1,52.35184554,4.910644607,4,0,3.13236832,1,0,1,0,0
2,1,1,6,1,6,52.35755489,4.892911513,1,31,2.444451313,0,1,1,0,0
3,1,1,1,2,2,52.3731144,4.883668196,14,0,1.264577229,1,0,1,0,0
4,1,3,1,4,1,52.40842473,4.934696988,3,6,4.03409465,1,0,1,0,0
4,1,2,1,1,1,52.34076316,4.908742873,2,11,4.316583866,1,0,1,0,0
2,1,1,1,1,1,52.35009552,4.849824099,1,0,4.6672746,1,0,1,0,0
6,1,3,1,4,1,52.36971485,4.859177447,1,24,2.926784742,1,0,1,0,0
4,2,4,1,4,1,52.36262425,4.887944173,3,0,1.998944981,0,1,1,0,0
2,1,1,1,1,1,52.35059217,4.848054031,2,18,4.717261178,1,0,1,0,0
3,1,1,2,2,2,52.36334592,4.885051093,2,147,2.012817268,1,0,0,1,0
2,1.5,1,1,1,1,52.35249936,4.904871719,2,1,2.988777481,1,0,1,0,0
2,1.5,1,4,1,4,52.37912431,4.889899832,3,2,0.646581743,0,1,0,1,0
2,1,1,1,1,1,52.36326311,4.938742916,3,0,3.200926696,1,0,1,0,0
4,1,3,2,1,2,52.317973,4.965312088,3,1,8.140978495,1,0,1,0,0
4,1.5,1,1,1,1,52.38420727,4.846113018,4,0,3.659330042,1,0,1,0,0
2,1,1,1,1,1,52.35083479,4.898098511,2,3,3.15216151,1,0,1,0,0
4,1,1,1,2,1,52.36843976,4.897811199,1,2,1.199554362,1,0,1,0,0
2,1,1,2,1,2,52.35720169,4.923018618,1,0,2.920849806,1,0,0,1,0
2,1,1,1,1,1,52.37781112,4.924388113,1,6,1.699887824,1,0,0,1,0
4,1.5,2,1,1,1,52.37639301,4.892723357,2,18,0.550984261,1,0,1,0,0
4,1,2,1,1,1,52.36462942,4.928983224,3,1,2.576372323,1,0,1,0,0
2,1,1,1,1,1,52.35426494,4.886980045,5,6,2.895674771,1,0,1,0,0
4,1.5,2,42,2,43,52.37541246,4.879189084,2,15,1.43585624,1,0,1,0,0
2,1,1,1,1,1,52.36180134,4.863622862,2,4,3.104174643,1,0,1,0,0
2,1,1,1,1,1,52.34021295,4.845638174,2,24,5.664489498,0,1,1,0,0
2,1,1,45,1,47,52.3628116,4.936958508,2,11,3.129689057,0,1,1,0,0
2,1,1,2,1,2,52.36334602,4.885010222,2,0,2.01415334,1,0,1,0,0
2,1.5,2,1,1,1,52.3577619,4.820806748,1,3,5.841991936,1,0,1,0,0
2,1,0,5,2,5,52.37489526,4.893017228,2,1,0.645734669,0,1,0,1,0
2,1,2,1,2,1,52.37704785,4.854901853,2,5,3.030038711,1,0,1,0,0
4,1,3,1,1,1,52.37556683,4.873366966,2,0,1.813349196,1,0,1,0,0
2,1,1,1,2,1,52.37683322,4.894183895,4,12,0.441846549,1,0,1,0,0
4,1,1,2,1,2,52.3752375,4.892478709,2,5,0.644398157,1,0,1,0,0
2,2,1,1,2,1,52.30555573,4.97934694,1,2,9.817850443,1,0,0,1,0
2,1,1,1,1,1,52.35115425,4.89732521,1,3,3.118639772,1,0,0,1,0
4,1,2,1,3,1,52.36545115,4.86729035,5,4,2.661861091,1,0,1,0,0
4,1,2,1,2,1,52.35041397,4.89233656,6,3,3.233663196,1,0,1,0,0
4,2,2,1,1,1,52.37647502,4.893837039,1,172,0.484724883,1,0,0,1,0
2,1,0,1,1,1,52.37511628,4.845442846,2,6,3.690281923,1,0,1,0,0
2,1.5,1,1,1,1,52.36420009,4.933960741,5,10,2.874478602,1,0,1,0,0
2,1,1,1,1,1,52.35930675,4.86110843,3,25,3.412100942,1,0,1,0,0
4,1,2,1,1,1,52.35538772,4.886178062,2,15,2.793608673,1,0,1,0,0
2,1,1,1,1,1,52.35616381,4.88823793,3,9,2.669012213,1,0,1,0,0
1,1,0,1,1,1,52.3544173,4.810184023,50,0,6.652019154,0,1,0,1,0
3,1,1,2,2,2,52.36258134,4.924651675,2,32,2.516747116,1,0,1,0,0
2,1,1,1,2,1,52.35841404,4.924581159,2,30,2.870833982,1,0,1,0,0
2,1,1,1,1,1,52.37011934,4.889940289,2,8,1.195974256,0,1,0,1,0
2,2,1,3,1,3,52.38206184,4.910636411,2,5,0.824409347,1,0,0,1,0
2,1,1,1,1,1,52.37223819,4.896928199,2,63,0.790850943,1,0,1,0,0
2,2,1,1,1,1,52.37696823,4.848490869,1,2,3.464382266,1,0,0,1,0
3,1,1,2,2,2,52.36344681,4.884890657,3,7,2.008342419,1,0,0,1,0
2,1,1,1,1,1,52.35634566,4.881309943,1,0,2.820569878,1,0,1,0,0
3,1,2,1,1,1,52.34751701,4.862793814,2,3,4.309085135,1,0,1,0,0
6,1,1,1,1,1,52.34761608,4.847991095,1,2,4.949189065,1,0,1,0,0
2,1,1,1,1,1,52.34340545,4.864225432,2,4,4.638969459,1,0,1,0,0
2,1,2,1,2,1,52.37039943,4.863402556,2,13,2.632146852,1,0,1,0,0
2,1,1,1,1,1,52.35316176,4.900896629,4,21,2.893988727,1,0,1,0,0
2,1.5,1,1,1,1,52.3632667,4.886247751,2,8,1.982595157,1,0,0,1,0
4,2,2,1,2,1,52.36056718,4.864237587,2,32,3.159737154,1,0,1,0,0
2,1,1,8,2,45,52.37753275,4.894515454,2,18,0.38087172,1,0,1,0,0
4,1,2,1,1,1,52.3674868,4.908963018,1,0,1.452330481,1,0,1,0,0
4,1,2,2,2,4,52.37088512,4.885055601,3,141,1.34260733,1,0,1,0,0
2,1,1,1,2,1,52.38061198,4.821907835,2,14,5.261031272,0,1,0,1,0
2,1,1,1,1,1,52.3701471,4.909732049,2,14,1.223911691,1,0,1,0,0
4,1,2,1,1,1,52.37540781,4.819113046,3,12,5.464733259,1,0,0,1,0
4,1,1,1,2,2,52.33958209,4.847874052,2,93,5.622629902,1,0,1,0,0
4,1,1,1,3,8,52.36616061,4.866467627,2,201,2.664108321,1,0,1,0,0
4,1,1,18,1,25,52.36409434,4.881051261,7,0,2.090130795,1,0,1,0,0
2,1,1,1,1,1,52.36768191,4.941760457,3,9,3.143596062,1,0,1,0,0
4,1.5,2,1,2,1,52.34480002,4.872071309,3,2,4.248629768,1,0,1,0,0
2,1,1,1,1,3,52.35765023,4.812508693,1,10,6.364937545,1,0,0,1,0
4,1,4,2,1,2,52.35651579,4.997315225,2,0,7.103475764,1,0,1,0,0
2,1,1,1,1,1,52.37585193,4.849310208,1,1,3.420206578,1,0,1,0,0
2,1,1,1,1,1,52.35888641,4.850930342,3,18,3.989897479,1,0,1,0,0
2,1,1,1,1,1,52.35031512,4.912321448,2,32,3.32570379,1,0,0,1,0
2,1,1,1,1,1,52.37667133,4.919558282,5,4,1.393731293,1,0,1,0,0
2,1,1,1,1,1,52.32487932,4.944945304,2,11,6.779915333,1,0,0,1,0
2,1,1,1,2,1,52.36476898,4.937480788,2,10,3.038412121,1,0,1,0,0
4,1,2,1,1,1,52.34232826,4.866965357,3,4,4.651085998,1,0,1,0,0
2,1,1,1,2,1,52.38348882,4.817845577,2,6,5.554619996,1,0,1,0,0
2,1,1,1,1,1,52.3848306,4.872856054,2,19,1.908489266,1,0,1,0,0
4,1,2,1,2,1,52.37016326,4.848496994,2,32,3.598053936,1,0,1,0,0
4,1,3,1,2,1,52.39334027,4.9130861,5,0,1.825015105,1,0,1,0,0
2,1,0,5,1,5,52.35995636,4.924179226,2,52,2.717955793,1,0,1,0,0
4,1.5,2,5,2,5,52.3504153,4.856131131,2,1,4.342438976,1,0,1,0,0
2,1,1,1,1,1,52.36028149,4.91280816,2,4,2.288755989,1,0,1,0,0
2,1,1,1,1,1,52.37114528,4.848663423,1,33,3.558205955,0,1,0,1,0
8,1,3,1,2,2,52.3582044,4.903126617,2,27,2.345358274,1,0,1,0,0
2,1,1,1,1,1,52.38427338,4.87276818,4,0,1.894753698,1,0,1,0,0
2,1,1,1,3,1,52.38193901,4.848652274,2,0,3.457968168,1,0,1,0,0
2,1,1,1,2,1,52.36465907,4.885542249,4,10,1.869484877,1,0,1,0,0
2,1,1,1,2,1,52.3598359,4.861199398,5,5,3.369557278,1,0,1,0,0
4,1,2,2,1,2,52.36557579,4.902317773,3,22,1.525394952,1,0,1,0,0
4,1,2,1,2,1,52.35243726,4.895948041,2,98,2.982170121,0,1,0,1,0
4,1.5,3,1,2,1,52.3674449,4.854906052,2,3,3.290589131,1,0,1,0,0
2,1,1,1,1,1,52.35484224,4.887783229,1,0,2.818610121,1,0,0,1,0
4,1,2,1,1,1,52.36319554,4.874553674,2,7,2.451025298,1,0,1,0,0
2,1,1,1,1,1,52.36265304,4.931764439,5,6,2.861657413,1,0,1,0,0
2,1,0,31,1,34,52.35554962,4.896050143,2,0,2.636926056,0,1,1,0,0
2,1,1,1,1,1,52.37367269,4.874130216,1,1,1.822553241,1,0,0,1,0
4,1,2,1,1,2,52.3618979,4.875935416,12,13,2.496655628,1,0,1,0,0
2,1,1,1,2,1,52.36121272,4.891552566,2,254,2.06789735,1,0,0,1,0
5,2,4,1,4,1,52.36431529,4.883262151,2,16,1.983752409,1,0,1,0,0
2,1,1,1,1,1,52.35176616,4.920725151,4,3,3.372573329,1,0,0,1,0
2,1,1,2,1,2,52.3752465,4.874066645,2,1,1.775552936,0,1,0,1,0
2,1,1,1,2,1,52.36456399,4.854317357,3,9,3.465483506,1,0,1,0,0
2,1,1,1,1,1,52.35696961,4.918861442,1,1,2.799062723,1,0,1,0,0
3,1,1,1,2,1,52.38293253,4.847765169,2,1,3.529177025,1,0,0,1,0
4,1,2,1,1,1,52.34311075,4.923684022,2,29,4.333882617,1,0,1,0,0
2,1,1,1,1,1,52.35665593,4.933655151,2,158,3.415030186,1,0,0,1,0
2,1,0,1,1,2,52.40591028,4.910844797,2,29,3.068625594,0,1,0,1,0
4,1,3,1,4,1,52.41449531,4.884054622,7,12,4.059591735,1,0,1,0,0
2,1,1,1,1,1,52.36391524,4.898857643,1,0,1.697743571,0,1,0,1,0
8,2,3,1,6,1,52.37172199,4.950253878,2,0,3.546275261,1,0,1,0,0
3,1,1,1,2,1,52.3618329,4.866272121,1,2,2.963321928,1,0,1,0,0
4,1.5,2,1,2,1,52.34944043,4.862394032,2,4,4.152675292,1,0,1,0,0
4,2,3,1,4,2,52.34846869,4.877145991,5,1,3.733740453,1,0,1,0,0
2,1,1,1,2,1,52.35421224,4.854629042,2,7,4.116442034,1,0,1,0,0
2,1,0,1,2,1,52.38472558,4.888414803,2,5,0.967930793,1,0,1,0,0
2,1,1,1,1,1,52.36575429,4.91112549,2,36,1.690665615,1,0,0,1,0
2,1,1,1,2,1,52.35574788,4.891324196,2,10,2.662341831,1,0,0,1,0
2,1,0,1,1,1,52.36152782,4.89694087,2,14,1.969859056,1,0,1,0,0
4,1,2,1,1,1,52.3451379,4.893735388,2,7,3.803620715,1,0,1,0,0
4,1,2,1,1,1,52.35884515,4.912593745,4,4,2.430727669,1,0,1,0,0
2,1,1,45,1,47,52.35273389,4.85004229,2,7,4.457972169,0,1,1,0,0
4,1,2,1,1,1,52.36217081,4.795534676,2,3,7.2983777,1,0,1,0,0
2,1,1,1,1,1,52.35604705,4.917900514,2,7,2.86075094,1,0,1,0,0
4,2,2,1,2,1,52.32765069,4.85867024,4,9,6.360415071,1,0,1,0,0
4,2,2,13,2,16,52.36560173,4.945800256,1,0,3.489490309,1,0,1,0,0
3,1,2,1,1,1,52.36276019,4.838811876,1,0,4.499818217,0,1,1,0,0
2,1,2,1,1,1,52.38028159,4.841544151,2,1,3.928549073,1,0,1,0,0
2,1,1,1,1,1,52.3968055,4.954288934,2,12,4.20411253,1,0,0,1,0
2,1,1,1,1,1,52.34663434,4.89775038,3,3,3.619437974,1,0,1,0,0
2,1,1,1,1,1,52.35587066,4.90222888,2,0,2.598197773,1,0,1,0,0
3,1,1,1,2,1,52.37997565,4.970049351,2,54,4.791109968,1,0,1,0,0
4,1,3,1,1,1,52.35823864,4.98012769,2,1,5.949717501,1,0,1,0,0
3,1,2,1,1,1,52.29215467,4.966260787,1,72,10.68333403,1,0,1,0,0
2,1,1,1,1,1,52.35065514,4.912990618,3,1,3.301627654,1,0,1,0,0
4,1,1,1,2,1,52.36907072,4.872504706,3,70,2.145049768,1,0,1,0,0
2,1,1,1,1,1,52.36390864,4.84449997,3,18,4.095460024,1,0,1,0,0
4,1,2,2,2,2,52.35927283,4.917781581,2,7,2.539375126,1,0,1,0,0
2,1,1,1,1,1,52.35434062,4.853807381,2,7,4.148271619,1,0,1,0,0
4,1,1,1,3,1,52.35134992,4.851737196,1,34,4.477067555,1,0,1,0,0
2,1,0,1,1,1,52.35375055,4.902175557,2,44,2.832978206,1,0,1,0,0
2,1,2,2,1,2,52.40085759,4.920289347,2,0,2.79268691,1,0,1,0,0
2,1.5,1,1,1,1,52.36631207,4.936835243,3,10,2.91330789,0,1,1,0,0
2,1,1,1,1,1,52.38131032,4.872678755,2,18,1.829926634,1,0,1,0,0
4,1,1,1,2,1,52.3720638,4.874097122,3,2,1.892268095,1,0,1,0,0
2,1.5,1,1,1,1,52.38012554,4.882118807,5,1,1.178952774,1,0,1,0,0
5,2,4,1,1,1,52.38566041,4.895411968,5,1,0.76907234,1,0,1,0,0
2,1,1,1,1,1,52.36990663,4.872056848,1,0,2.124344543,1,0,1,0,0
4,1,2,1,2,1,52.35653075,4.896842994,3,34,2.524016558,0,1,1,0,0
4,1,1,50,1,106,52.36855463,4.891266627,3,2,1.305112436,1,0,1,0,0
2,1,1,1,2,1,52.38869339,4.8811718,1,49,1.627671596,0,1,1,0,0
2,1,1,1,2,1,52.37214224,4.860114605,2,5,2.779793702,1,0,1,0,0
3,1,1,1,1,1,52.37462761,4.88294235,2,1,1.228047193,0,1,1,0,0
4,1,3,1,3,1,52.34215417,4.924552978,4,7,4.454643805,1,0,1,0,0
2,1,1,1,1,1,52.38308219,4.851270894,2,17,3.295292082,1,0,1,0,0
2,1,1,1,1,1,52.38051965,4.869510963,1,26,2.034957435,0,1,1,0,0
4,1,1,28,2,36,52.36427187,4.862644732,2,12,2.996141436,1,0,1,0,0
2,1.5,2,1,1,1,52.35697048,4.907875552,7,0,2.534647065,1,0,1,0,0
4,1.5,2,2,1,2,52.35784181,4.855610096,2,28,3.803655192,1,0,1,0,0
2,1,1,1,1,1,52.36040148,4.859351008,2,17,3.428381286,1,0,1,0,0
4,1,2,3,2,3,52.39779719,4.906056874,2,24,2.116100395,1,0,0,1,0
2,1,1,1,1,1,52.36876356,4.870892944,2,1,2.256243712,1,0,1,0,0
4,1,2,1,1,1,52.41468291,4.881594418,2,6,4.1255294,1,0,1,0,0
4,1,3,1,4,1,52.41343349,4.884816668,3,20,3.932335619,1,0,1,0,0
1,1,1,2,1,2,52.36471562,4.874472605,1,0,2.335407325,1,0,0,1,0
2,1,2,2,2,2,52.35561164,4.89737667,2,7,2.623742203,1,0,1,0,0
2,1.5,1,1,1,1,52.38433946,4.87205591,2,1,1.943071597,1,0,1,0,0
2,1.5,1,2,1,2,52.35682518,4.855865738,1,0,3.861852398,1,0,1,0,0
3,1.5,2,1,1,1,52.36124994,4.866280897,2,23,3.005453322,1,0,1,0,0
2,1,1,1,1,1,52.36918092,4.852335246,3,2,3.383102437,0,1,1,0,0
4,1.5,2,1,1,1,52.3694058,4.836233175,2,0,4.423149586,1,0,1,0,0
4,1,1,1,2,1,52.37631832,4.940430767,2,46,2.799520644,1,0,0,1,0
2,1.5,1,1,1,1,52.35016125,4.861512051,3,3,4.126237245,1,0,1,0,0
6,1.5,4,1,1,1,52.40262393,4.908303639,3,5,2.672819456,1,0,1,0,0
2,2,1,1,1,1,52.34947813,4.88775868,1,0,3.3953005,0,1,0,1,0
4,1,2,1,1,1,52.36312458,4.871616269,3,12,2.597708995,1,0,1,0,0
2,1,1,1,1,1,52.36380065,4.873521247,2,88,2.452416841,1,0,1,0,0
2,1,0,1,1,1,52.36439339,4.916249123,2,45,2.00131057,0,1,0,1,0
2,1,0,1,1,1,52.37873776,4.883271852,2,9,1.097298435,0,1,1,0,0
2,1,1,1,2,1,52.35984604,4.861602826,5,3,3.347806451,1,0,1,0,0
2,1,1,1,1,1,52.37475,4.89158485,1,1,0.725697484,0,1,0,1,0
2,1,0,1,1,1,52.373568,4.889902484,2,10,0.898890669,1,0,1,0,0
1,1,1,1,1,1,52.35290049,4.813141701,2,11,6.543438018,1,0,0,1,0
